congress,date,resolution,party_designation,committee,member,rank,role
113,2013-01-24,S.Res.18,minority,Rules and Administration,Mr. Chambliss,4,
113,2013-01-24,S.Res.18,minority,Rules and Administration,Mr. Alexander,5,
113,2013-01-24,S.Res.18,minority,Rules and Administration,Mr. Shelby,6,
113,2013-01-24,S.Res.18,minority,Rules and Administration,Mr. Blunt,7,
113,2013-01-24,S.Res.18,minority,Rules and Administration,Mr. Cruz,8,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Risch,1,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Vitter,2,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Rubio,3,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Paul,4,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Scott,5,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mrs. Fischer,6,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Enzi,7,
113,2013-01-24,S.Res.18,minority,Small Business and Entrepreneurship,Mr. Johnson,8,
113,2013-01-24,S.Res.18,minority,Veterans' Affairs,Mr. Burr,1,
113,2013-01-24,S.Res.18,minority,Veterans' Affairs,Mr. Isakson,2,
113,2013-01-24,S.Res.18,minority,Veterans' Affairs,Mr. Johanns,3,
113,2013-01-24,S.Res.18,minority,Veterans' Affairs,Mr. Moran,4,
113,2013-01-24,S.Res.18,minority,Veterans' Affairs,Mr. Boozman,5,
113,2013-01-24,S.Res.18,minority,Veterans' Affairs,Mr. Heller,6,
113,2013-01-24,S.Res.18,minority,Indian Affairs,Mr. Barrasso,1,
113,2013-01-24,S.Res.18,minority,Indian Affairs,Mr. McCain,2,
113,2013-01-24,S.Res.18,minority,Indian Affairs,Ms. Murkowski,3,
113,2013-01-24,S.Res.18,minority,Indian Affairs,Mr. Hoeven,4,
113,2013-01-24,S.Res.18,minority,Indian Affairs,Mr. Crapo,5,
113,2013-01-24,S.Res.18,minority,Indian Affairs,Mrs. Fischer,6,
113,2013-01-24,S.Res.18,minority,Select Committee on Ethics,Mr. Isakson,1,
113,2013-01-24,S.Res.18,minority,Select Committee on Ethics,Mr. Roberts,2,
113,2013-01-24,S.Res.18,minority,Select Committee on Ethics,Mr. Risch,3,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Mr. Chambliss,1,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Mr. Burr,2,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Mr. Risch,3,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Mr. Coats,4,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Mr. Rubio,5,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Ms. Collins,6,
113,2013-01-24,S.Res.18,minority,Select Committee on Intelligence,Mr. Coburn,7,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Ms. Collins,1,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Corker,2,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Hatch,3,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Kirk,4,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Heller,5,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Flake,6,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Ms. Ayotte,7,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Scott,8,
113,2013-01-24,S.Res.18,minority,Special Committee on Aging,Mr. Cruz,9,
113,2013-01-24,S.Res.18,minority,Joint Economic Committee,Mr. Coats,1,
113,2013-01-24,S.Res.18,minority,Joint Economic Committee,Mr. Lee,2,
113,2013-01-24,S.Res.18,minority,Joint Economic Committee,Mr. Wicker,3,
113,2013-01-24,S.Res.18,minority,Joint Economic Committee,Mr. Toomey,4,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Ms. Stabenow,1,Chairman
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Leahy,2,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Harkin,3,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Baucus,4,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Brown,5,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Ms. Klobuchar,6,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Bennet,7,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mrs. Gillibrand,8,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Donnelly,9,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Ms. Heitkamp,10,
113,2013-02-12,S.Res.29,majority,"Agriculture, Nutrition, and Forestry",Mr. Cowan,11,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Rockefeller,1,Chairman
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mrs. Boxer,2,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Nelson,3,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Ms. Cantwell,4,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Lautenberg,5,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Pryor,6,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mrs. McCaskill,7,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Ms. Klobuchar,8,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Warner,9,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Begich,10,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Blumenthal,11,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Schatz,12,
113,2013-02-12,S.Res.29,majority,"Commerce, Science, and Transportation",Mr. Cowan,13,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Baucus,1,Chairman
113,2013-02-12,S.Res.29,majority,Finance,Mr. Rockefeller,2,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Wyden,3,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Schumer,4,
113,2013-02-12,S.Res.29,majority,Finance,Ms. Stabenow,5,
113,2013-02-12,S.Res.29,majority,Finance,Ms. Cantwell,6,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Nelson,7,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Menendez,8,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Carper,9,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Cardin,10,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Brown,11,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Bennet,12,
113,2013-02-12,S.Res.29,majority,Finance,Mr. Casey,13,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Menendez,1,Chairman
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mrs. Boxer,2,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Cardin,3,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Casey,4,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mrs. Shaheen,5,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Coons,6,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Durbin,7,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Udall of New Mexico,8,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Murphy,9,
113,2013-02-12,S.Res.29,majority,Foreign Relations,Mr. Kaine,10,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Ms. Landrieu,1,Chairman
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mr. Levin,2,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mr. Harkin,3,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Ms. Cantwell,4,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mr. Pryor,5,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mr. Cardin,6,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mrs. Shaheen,7,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mrs. Hagan,8,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Ms. Heitkamp,9,
113,2013-02-12,S.Res.29,majority,Small Business and Entrepreneurship,Mr. Cowan,10,
113,2013-02-12,S.Res.29,majority,Joint Economic Committee,Ms. Klobuchar,1,Vice Chairman
113,2013-02-12,S.Res.29,majority,Joint Economic Committee,Mr. Casey,2,
113,2013-02-12,S.Res.29,majority,Joint Economic Committee,Mr. Warner,3,
113,2013-02-12,S.Res.29,majority,Joint Economic Committee,Mr. Sanders,4,
113,2013-02-12,S.Res.29,majority,Joint Economic Committee,Mr. Murphy,5,
113,2013-02-12,S.Res.29,majority,Joint Economic Committee,Mr. Heinrich,6,
113,2013-06-20,S.Res.179,majority,Appropriations,Ms. Mikulski,1,Chairman
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Leahy,2,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Harkin,3,
113,2013-06-20,S.Res.179,majority,Appropriations,Mrs. Murray,4,
113,2013-06-20,S.Res.179,majority,Appropriations,Mrs. Feinstein,5,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Durbin,6,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Johnson of South Dakota,7,
113,2013-06-20,S.Res.179,majority,Appropriations,Ms. Landrieu,8,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Reed,9,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Pryor,10,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Tester,11,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Udall of New Mexico,12,
113,2013-06-20,S.Res.179,majority,Appropriations,Mrs. Shaheen,13,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Merkley,14,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Begich,15,
113,2013-06-20,S.Res.179,majority,Appropriations,Mr. Coons,16,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Rockefeller,1,Chairman
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mrs. Boxer,2,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Nelson,3,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Ms. Cantwell,4,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Pryor,5,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mrs. McCaskill,6,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Ms. Klobuchar,7,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Warner,8,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Begich,9,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Blumenthal,10,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Schatz,11,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Cowan,12,
113,2013-06-20,S.Res.179,majority,"Commerce, Science, and Transportation",Mr. Heinrich,13,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Wyden,1,Chairman
113,2013-06-20,S.Res.179,majority,Energy,Mr. Johnson of South Dakota,2,
113,2013-06-20,S.Res.179,majority,Energy,Ms. Landrieu,3,
113,2013-06-20,S.Res.179,majority,Energy,Ms. Cantwell,4,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Sanders,5,
113,2013-06-20,S.Res.179,majority,Energy,Ms. Stabenow,6,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Udall of Colorado,7,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Franken,8,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Manchin,9,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Schatz,10,
113,2013-06-20,S.Res.179,majority,Energy,Mr. Heinrich,11,
113,2013-06-20,S.Res.179,majority,Energy,Ms. Baldwin,12,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mrs. Boxer,1,Chairman
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Baucus,2,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Carper,3,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Cardin,4,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Sanders,5,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Whitehouse,6,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Udall of New Mexico,7,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mr. Merkley,8,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Mrs. Gillibrand,9,
113,2013-06-20,S.Res.179,majority,Environment and Public Works,Ms. Hirono,10,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Thune,1,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Wicker,2,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Blunt,3,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Rubio,4,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Ms. Ayotte,5,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Heller,6,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Coats,7,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Scott,8,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Cruz,9,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mrs. Fischer,10,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Johnson of Wisconsin,11,
113,2013-06-20,S.Res.180,minority,"Commerce, Science, and Transportation",Mr. Chiesa,12,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. Coburn,1,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. McCain,2,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. Johnson,3,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. Portman,4,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. Paul,5,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. Enzi,6,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Ms. Ayotte,7,
113,2013-06-20,S.Res.180,minority,Homeland Security and Governmental Affairs,Mr. Chiesa,8,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Risch,1,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Vitter,2,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Rubio,3,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Paul,4,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Scott,5,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mrs. Fischer,6,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Enzi,7,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Johnson of Wisconsin,8,
113,2013-06-20,S.Res.180,minority,Small Business and Entrepreneurship,Mr. Chiesa,9,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Ms. Stabenow,1,Chairman
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Leahy,2,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Harkin,3,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Baucus,4,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Brown,5,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Ms. Klobuchar,6,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Bennet,7,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mrs. Gillibrand,8,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Donnelly,9,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Ms. Heitkamp,10,
113,2013-07-16,S.Res.196,majority,"Agriculture, Nutrition, and Forestry",Mr. Casey,11,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Rockefeller,1,Chairman
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mrs. Boxer,2,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Nelson,3,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Ms. Cantwell,4,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Pryor,5,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mrs. McCaskill,6,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Ms. Klobuchar,7,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Warner,8,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Begich,9,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Blumenthal,10,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Schatz,11,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Heinrich,12,
113,2013-07-16,S.Res.196,majority,"Commerce, Science, and Transportation",Mr. Markey,13,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Menendez,1,Chairman
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mrs. Boxer,2,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Cardin,3,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mrs. Shaheen,4,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Coons,5,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Durbin,6,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Udall of New Mexico,7,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Murphy,8,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Kaine,9,
113,2013-07-16,S.Res.196,majority,Foreign Relations,Mr. Markey,10,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Ms. Landrieu,1,Chairman
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mr. Levin,2,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mr. Harkin,3,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Ms. Cantwell,4,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mr. Pryor,5,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mr. Cardin,6,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mrs. Shaheen,7,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mrs. Hagan,8,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Ms. Heitkamp,9,
113,2013-07-16,S.Res.196,majority,Small Business and Entrepreneurship,Mr. Markey,10,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Rockefeller,1,Chairman
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mrs. Boxer,2,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Nelson,3,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Ms. Cantwell,4,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Pryor,5,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mrs. McCaskill,6,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Ms. Klobuchar,7,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Warner,8,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Begich,9,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Blumenthal,10,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Schatz,11,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Markey,12,
113,2013-10-31,S.Res.283,majority,"Commerce, Science, and Transportation",Mr. Booker,13,
113,2013-10-31,S.Res.283,majority,Environment and Public Works,Mrs. Boxer,1,Chairman
113,2013-10-31,S.Res.283,majority,Environment and Public Works,Mr. Baucus,2,
113,2013-10-31,S.Res.283,majority,Environment and Public Works,Mr. Carper,3,
113,2013-10-31,S.Res.283,majority,Environment and Public Works,Mr. Cardin,4,
113,2013-10-31,S.Res.283,majority,Environment and Public Works,Mr. Sanders,5,
