congress,start_date,start_date_imputed,end_date,departure_reason,bioguide_id,member_name,state,district,party,committee_name,committee_code,committee_rank,role,resolution,resolution_date,cr_citation,resignation_date
118,2024-11-20,False,2025-01-03,,L000605,Erica Lee Carter,TX,18th,D,Judiciary,JU00,19,,H.Res.1585,2024-11-20,,
119,2025-01-06,False,,,S000510,Adam Smith,WA,9th,D,Armed Services,AS00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,S001172,Adrian Smith,NE,3rd,R,Ways and Means,WM00,3,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,G000553,Al Green,TX,9th,D,Homeland Security,HM00,15,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,C001119,Angie Craig,MN,2nd,D,Agriculture,AG00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,T000193,Bennie G. Thompson,MS,2nd,D,Homeland Security,HM00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,B001296,Brendan F. Boyle,PA,2nd,D,Budget,BU00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,G000558,Brett Guthrie,KY,2nd,R,Energy and Commerce,IF00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,B001291,Brian Babin,TX,36th,R,"Science, Space, and Technology",SY00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,M001199,Brian J. Mast,FL,21st,R,Foreign Affairs,FA00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,W000821,Bruce Westerman,AR,4th,R,Natural Resources,II00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,P000034,"Frank Pallone, Jr.",NJ,6th,D,Energy and Commerce,IF00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,2025-05-21,died,C001078,Gerald E. Connolly,VA,11th,D,Oversight and Government Reform,GO00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,T000467,Glenn Thompson,PA,15th,R,Agriculture,AG00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,M001137,Gregory W. Meeks,NY,5th,D,Foreign Affairs,FA00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,H001072,J. French Hill,AR,2nd,R,Financial Services,BA00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,C001108,James Comer,KY,1st,R,Oversight and Government Reform,GO00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,R000606,Jamie Raskin,MD,8th,D,Judiciary,JU00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,H001068,Jared Huffman,CA,2nd,D,Natural Resources,II00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,S001195,Jason Smith,MO,8th,R,Ways and Means,WM00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,J000289,Jim Jordan,OH,4th,R,Judiciary,JU00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,A000375,Jodey C. Arrington,TX,19th,R,Budget,BU00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,2025-07-20,resigned,G000590,Mark E. Green,TN,7th,R,Homeland Security,HM00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,T000472,Mark Takano,CA,39th,D,Veterans' Affairs,VR00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,W000187,Maxine Waters,CA,43rd,D,Financial Services,BA00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,B001295,Mike Bost,IL,12th,R,Veterans' Affairs,VR00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,R000575,Mike Rogers,AL,3rd,R,Armed Services,AS00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,V000081,Nydia M. Velázquez,NY,7th,D,Small Business,SM00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,N000015,Richard E. Neal,MA,1st,D,Ways and Means,WM00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,L000560,Rick Larsen,WA,2nd,D,Transportation and Infrastructure,PW00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,S000185,"Robert C. ""Bobby"" Scott",VA,3rd,D,Education and the Workforce,ED00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,W000816,Roger Williams,TX,25th,R,Small Business,SM00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,D000216,Rosa L. DeLauro,CT,3rd,D,Appropriations,AP00,1,,H.Res.14,2025-01-06,,
119,2025-01-06,False,,,G000546,Sam Graves,MO,6th,R,Transportation and Infrastructure,PW00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,W000798,Tim Walberg,MI,5th,R,Education and the Workforce,ED00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,C001053,Tom Cole,OK,4th,R,Appropriations,AP00,1,Chair,H.Res.13,2025-01-06,,
119,2025-01-06,False,,,L000397,Zoe Lofgren,CA,18th,D,"Science, Space, and Technology",SY00,1,,H.Res.14,2025-01-06,,
119,2025-01-09,False,,,B001314,Aaron Bean,FL,4th,R,Ways and Means,WM00,25,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,E000297,Adriano Espaillat,NY,13th,D,Appropriations,AP00,18,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,G000553,Al Green,TX,9th,D,Financial Services,BA00,6,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,O000172,Alexandria Ocasio-Cortez,NY,14th,D,Energy and Commerce,IF00,18,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,O000175,Andrew Ogles,TN,5th,R,Financial Services,BA00,24,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,G000597,Andrew R. Garbarino,NY,2nd,R,Financial Services,BA00,19,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001116,Andrew S. Clyde,GA,9th,R,Appropriations,AP00,24,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,B001282,Andy Barr,KY,6th,R,Financial Services,BA00,6,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,H001052,Andy Harris,MD,1st,R,Appropriations,AP00,11,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,W000812,Ann Wagner,MO,2nd,R,Financial Services,BA00,5,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,H001091,Ashley Hinson,IA,2nd,R,Appropriations,AP00,19,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,P000048,August Pfluger,TX,11th,R,Energy and Commerce,IF00,15,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,P000617,Ayanna Pressley,MA,7th,D,Financial Services,BA00,15,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,L000583,Barry Loudermilk,GA,11th,R,Financial Services,BA00,9,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001118,Ben Cline,VA,6th,R,Appropriations,AP00,17,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,V000134,Beth Van Duyne,TX,24th,R,Ways and Means,WM00,19,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001143,Betty McCollum,MN,4th,D,Appropriations,AP00,6,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,F000454,Bill Foster,IL,11th,D,Financial Services,BA00,9,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,H001058,Bill Huizenga,MI,4th,R,Financial Services,BA00,4,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001213,Blake D. Moore,UT,1st,R,Ways and Means,WM00,18,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,W000822,Bonnie Watson Coleman,NJ,12th,D,Appropriations,AP00,15,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S000344,Brad Sherman,CA,32nd,D,Financial Services,BA00,3,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001190,Bradley Scott Schneider,IL,10th,D,Ways and Means,WM00,14,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,B001296,Brendan F. Boyle,PA,2nd,D,Ways and Means,WM00,11,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,F000466,Brian K. Fitzpatrick,PA,1st,R,Ways and Means,WM00,14,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,P000620,Brittany Pettersen,CO,7th,D,Financial Services,BA00,20,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001213,Bryan Steil,WI,1st,R,Financial Services,BA00,12,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,D000032,Byron Donalds,FL,19th,R,Financial Services,BA00,18,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001205,Carol D. Miller,WV,1st,R,Ways and Means,WM00,11,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001228,Celeste Maloy,UT,2nd,R,Appropriations,AP00,33,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000459,"Charles J. ""Chuck"" Fleischmann",TN,3rd,R,Appropriations,AP00,9,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,P000597,Chellie Pingree,ME,1st,D,Appropriations,AP00,9,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,E000246,Chuck Edwards,NC,11th,R,Appropriations,AP00,29,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,T000478,Claudia Tenney,NY,24th,R,Ways and Means,WM00,16,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000110,Cleo Fields,LA,6th,D,Financial Services,BA00,21,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,B000668,Cliff Bentz,OR,2nd,R,Energy and Commerce,IF00,21,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,G000601,Craig A. Goldman,TX,12th,R,Energy and Commerce,IF00,29,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,S001220,Dale W. Strong,AL,5th,R,Appropriations,AP00,32,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001120,Dan Crenshaw,TX,2nd,R,Energy and Commerce,IF00,9,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,N000189,Dan Newhouse,WA,4th,R,Appropriations,AP00,14,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001204,Daniel Meuser,PA,9th,R,Financial Services,BA00,16,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,D000096,Danny K. Davis,IL,7th,D,Ways and Means,WM00,5,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,L000585,Darin LaHood,IL,16th,R,Ways and Means,WM00,6,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,S001200,Darren Soto,FL,9th,D,Energy and Commerce,IF00,14,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,V000129,David G. Valadao,CA,22nd,R,Appropriations,AP00,13,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,K000392,David Kustoff,TN,8th,R,Ways and Means,WM00,13,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,J000295,David P. Joyce,OH,14th,R,Appropriations,AP00,10,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,S001183,David Schweikert,AZ,1st,R,Ways and Means,WM00,5,,H.Res.21,2025-01-09,,
119,2025-01-09,False,2026-04-22,died,S001157,David Scott,GA,13th,D,Financial Services,BA00,5,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,D000624,Debbie Dingell,MI,6th,D,Energy and Commerce,IF00,10,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,W000797,Debbie Wasserman Schultz,FL,25th,D,Appropriations,AP00,7,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,D000197,Diana DeGette,CO,1st,D,Energy and Commerce,IF00,2,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,H001086,Diana Harshbarger,TN,1st,R,Energy and Commerce,IF00,16,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,B001292,"Donald S. Beyer, Jr.",VA,8th,D,Ways and Means,WM00,12,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,M001163,Doris O. Matsui,CA,7th,D,Energy and Commerce,IF00,4,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,E000296,Dwight Evans,PA,3rd,D,Ways and Means,WM00,13,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,C001103,"Earl L. ""Buddy"" Carter",GA,1st,R,Energy and Commerce,IF00,6,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001055,Ed Case,HI,1st,D,Appropriations,AP00,17,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,C001061,Emanuel Cleaver,MO,5th,D,Financial Services,BA00,7,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,H001093,Erin Houchin,IN,9th,R,Energy and Commerce,IF00,22,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,L000491,Frank D. Lucas,OK,3rd,R,Financial Services,BA00,2,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001214,Frank J. Mrvan,IN,1st,D,Appropriations,AP00,26,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,E000300,Gabe Evans,CO,8th,R,Energy and Commerce,IF00,28,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,P000609,Gary J. Palmer,AL,6th,R,Energy and Commerce,IF00,7,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,I000058,Glenn Ivey,MD,4th,D,Appropriations,AP00,28,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,M001188,Grace Meng,NY,6th,D,Appropriations,AP00,11,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,L000601,Greg Landsman,OH,1st,D,Energy and Commerce,IF00,23,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,M001210,Gregory F. Murphy,NC,3rd,R,Ways and Means,WM00,12,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001137,Gregory W. Meeks,NY,5th,D,Financial Services,BA00,4,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,B001257,Gus M. Bilirakis,FL,12th,R,Energy and Commerce,IF00,4,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,R000610,Guy Reschenthaler,PA,14th,R,Appropriations,AP00,18,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001160,Gwen Moore,WI,4th,D,Ways and Means,WM00,10,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,G000568,H. Morgan Griffith,VA,9th,R,Energy and Commerce,IF00,3,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,R000395,Harold Rogers,KY,5th,R,Appropriations,AP00,2,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001063,Henry Cuellar,TX,28th,D,Appropriations,AP00,8,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,A000148,Jake Auchincloss,MA,4th,D,Energy and Commerce,IF00,19,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,E000071,Jake Ellzey,TX,6th,R,Appropriations,AP00,27,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,H001047,James A. Himes,CT,4th,D,Financial Services,BA00,8,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,C000537,James E. Clyburn,SC,6th,D,Appropriations,AP00,4,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,B001326,Janelle S. Bynum,OR,5th,D,Financial Services,BA00,22,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001145,Janice D. Schakowsky,IL,9th,D,Energy and Commerce,IF00,3,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,O000019,Jay Obernolte,CA,23rd,R,Energy and Commerce,IF00,19,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001227,Jennifer L. McClellan,VA,4th,D,Energy and Commerce,IF00,24,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,G000585,Jimmy Gomez,CA,34th,D,Ways and Means,WM00,16,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,P000613,Jimmy Panetta,CA,19th,D,Ways and Means,WM00,15,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,A000375,Jodey C. Arrington,TX,19th,R,Ways and Means,WM00,7,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,L000557,John B. Larson,CT,1st,D,Ways and Means,WM00,4,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,R000609,John H. Rutherford,FL,5th,R,Appropriations,AP00,16,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,J000307,John James,MI,10th,R,Energy and Commerce,IF00,20,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,J000302,John Joyce,PA,13th,R,Energy and Commerce,IF00,10,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001051,John R. Carter,TX,31st,R,Appropriations,AP00,5,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001194,John R. Moolenaar,MI,2nd,R,Appropriations,AP00,15,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,R000612,John W. Rose,TN,6th,R,Financial Services,BA00,11,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001206,Joseph D. Morelle,NY,25th,D,Appropriations,AP00,22,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,G000583,Josh Gottheimer,NJ,5th,D,Financial Services,BA00,12,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,H001090,Josh Harder,CA,9th,D,Appropriations,AP00,19,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,B001281,Joyce Beatty,OH,3rd,D,Financial Services,BA00,10,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,C001133,Juan Ciscomani,AZ,6th,R,Appropriations,AP00,28,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,V000130,Juan Vargas,CA,52nd,D,Financial Services,BA00,11,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,C001080,Judy Chu,CA,28th,D,Ways and Means,WM00,9,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,L000595,Julia Letlow,LA,5th,R,Appropriations,AP00,20,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000482,Julie Fedorchak,ND,At Large,R,Energy and Commerce,IF00,30,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001039,Kat Cammack,FL,3rd,R,Energy and Commerce,IF00,18,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001066,Kathy Castor,FL,14th,D,Energy and Commerce,IF00,5,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,C000059,Ken Calvert,CA,41st,R,Appropriations,AP00,6,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,H001082,Kevin Hern,OK,1st,R,Ways and Means,WM00,10,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001225,Kevin Mullin,CA,15th,D,Energy and Commerce,IF00,22,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001216,Kim Schrier,WA,8th,D,Energy and Commerce,IF00,15,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,L000597,Laurel M. Lee,FL,15th,R,Energy and Commerce,IF00,24,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,U000040,Lauren Underwood,IL,14th,D,Appropriations,AP00,20,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001156,Linda T. Sánchez,CA,38th,D,Ways and Means,WM00,6,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,M001136,Lisa C. McClain,MI,9th,R,Financial Services,BA00,26,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000468,Lizzie Fletcher,TX,7th,D,Energy and Commerce,IF00,17,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,D000399,Lloyd Doggett,TX,37th,D,Ways and Means,WM00,2,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001199,Lloyd Smucker,PA,11th,R,Ways and Means,WM00,9,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000462,Lois Frankel,FL,22nd,D,Appropriations,AP00,14,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,T000482,Lori Trahan,MA,3rd,D,Energy and Commerce,IF00,16,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,D000631,Madeleine Dean,PA,4th,D,Appropriations,AP00,24,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,V000131,Marc A. Veasey,TX,33rd,D,Energy and Commerce,IF00,11,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,K000009,Marcy Kaptur,OH,9th,D,Appropriations,AP00,3,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S000168,Maria Elvira Salazar,FL,27th,R,Financial Services,BA00,27,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001215,Mariannette Miller-Meeks,IA,1st,R,Energy and Commerce,IF00,17,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,G000600,Marie Gluesenkamp Perez,WA,3rd,D,Appropriations,AP00,27,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,D000600,Mario Diaz-Balart,FL,26th,R,Appropriations,AP00,7,Vice Chair,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,A000379,Mark Alford,MO,4th,R,Appropriations,AP00,30,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,A000369,Mark E. Amodei,NV,2nd,R,Appropriations,AP00,12,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,P000607,Mark Pocan,WI,2nd,D,Appropriations,AP00,12,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S001188,Marlin A. Stutzman,IN,3rd,R,Financial Services,BA00,14,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M001222,Max L. Miller,OH,7th,R,Ways and Means,WM00,24,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,R000619,Michael A. Rulli,OH,6th,R,Energy and Commerce,IF00,27,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001115,Michael Cloud,TX,27th,R,Appropriations,AP00,21,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,G000591,Michael Guest,MS,3rd,R,Appropriations,AP00,22,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,S001148,Michael K. Simpson,ID,2nd,R,Appropriations,AP00,4,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,L000599,Michael Lawler,NY,17th,R,Financial Services,BA00,22,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000470,Michelle Fischbach,MN,7th,R,Ways and Means,WM00,17,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,C001126,Mike Carey,OH,15th,R,Ways and Means,WM00,22,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,F000474,Mike Flood,NE,1st,R,Financial Services,BA00,21,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,H001099,Mike Haridopolos,FL,8th,R,Financial Services,BA00,29,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,K000376,Mike Kelly,PA,16th,R,Ways and Means,WM00,4,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,L000593,Mike Levin,CA,49th,D,Appropriations,AP00,23,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,Q000023,Mike Quigley,IL,5th,D,Appropriations,AP00,10,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,T000460,Mike Thompson,CA,4th,D,Ways and Means,WM00,3,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,D000594,Monica De La Cruz,TX,15th,R,Financial Services,BA00,23,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,B001300,Nanette Diaz Barragán,CA,44th,D,Energy and Commerce,IF00,13,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,M001224,Nathaniel Moran,TX,1st,R,Ways and Means,WM00,26,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,D000628,Neal P. Dunn,FL,2nd,R,Energy and Commerce,IF00,8,Vice Chair,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,L000600,Nicholas A. Langworthy,NY,23rd,R,Energy and Commerce,IF00,25,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,L000598,Nick LaLota,NY,1st,R,Appropriations,AP00,31,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,M000317,Nicole Malliotakis,NY,11th,R,Ways and Means,WM00,21,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,W000788,Nikema Williams,GA,5th,D,Financial Services,BA00,19,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,T000474,Norma J. Torres,CA,35th,D,Appropriations,AP00,16,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,V000081,Nydia M. Velázquez,NY,7th,D,Financial Services,BA00,2,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,T000469,Paul Tonko,NY,20th,D,Energy and Commerce,IF00,6,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,A000371,Pete Aguilar,CA,33rd,D,Appropriations,AP00,13,,H.Res.22,2025-01-09,,
119,2025-01-09,False,,,S000250,Pete Sessions,TX,17th,R,Financial Services,BA00,3,,H.Res.21,2025-01-09,,
119,2025-01-09,False,,,N000190,Ralph Norman,SC,5th,R,Financial Services,BA00,15,,H.Res.21,2025-01-09,,
